'Scale Venture Partners V','Scale Venture Partners',1131.18,23.40,1.96,0.00,196.00,88.60
'Schroder Adveq Asia IV','Schroder Adveq',1000.00,-16.78,0.27,0.00,26.76,101.70
'Schroder Adveq Europe I','Schroder Adveq',3100.00,6.60,1.17,107.65,9.12,91.40
'Schroder Adveq Europe III','Schroder Adveq',1622.94,7.20,1.62,125.96,36.11,147.31
'Schroder Adveq Europe VI','Schroder Adveq',4000.00,8.00,1.70,46.63,122.96,135.65
'Schroder Adveq Secondaries II','Schroder Adveq',37.80,20.70,2.30,0.00,229.80,92.14
'Schroder Adveq Technology I','Schroder Adveq',550.00,28.08,3.36,0.00,336.11,97.85
'Schroder Adveq Technology II','Schroder Adveq',925.00,22.01,2.33,0.00,233.11,100.00
'Schroder Adveq Technology IV','Schroder Adveq',2200.00,8.58,1.52,0.00,152.37,100.18
'Schroder Adveq Technology V','Schroder Adveq',4036.00,14.02,1.91,3.70,187.02,100.20
'Schroder Adveq Technology VI','Schroder Adveq',6515.00,7.09,1.60,2.26,157.95,95.46
'Schroder Adveq Technology VII','Schroder Adveq',4057.00,23.69,2.12,49.02,162.87,102.35
'Schroder Adveq US I','Schroder Adveq',4430.00,10.86,1.18,109.38,8.59,67.39
'Schroder Adveq US III','Schroder Adveq',510.00,11.97,1.40,1.41,138.77,110.44
'Scope Growth III','Scope Capital',1390.00,12.81,2.21,103.19,117.67,93.19
'Scope Venture Capital I','Scope Capital',487.00,-1.40,0.93,0.78,92.27,106.21
'Scout Energy Partners','Scout Energy Partners',695.00,10.61,1.46,123.64,22.01,92.04
'Scout Energy Partners III','Scout Energy Partners',97.20,9.22,1.34,134.24,0.00,52.46
'Scout Fund I','Hawkeye Partners',167.00,21.90,5.50,253.65,296.35,98.00
'Seaport Capital Partners III','Seaport Capital',197.83,-0.30,0.98,22.94,75.04,92.41
'Seaport Capital Partners IV','Seaport Capital',67.00,14.40,1.69,0.66,167.87,85.66
'Seaport Capital Partners V','Seaport Capital',1264.62,5.20,1.26,0.00,126.41,107.02
'Searchlight Capital I','Searchlight Capital Partners',16.10,15.21,2.39,10.72,228.34,100.00
'Searchlight Capital II','Searchlight Capital Partners',55.36,28.89,2.96,118.30,177.52,97.50
'Seavest Properties Fund I','Seavest Healthcare Properties',95.41,37.90,2.31,109.92,121.03,80.00
'Seaya Ventures Fund','Seaya Ventures',110.00,7.50,1.37,0.17,136.84,91.78
'Second City Real Estate I','Second City Real Estate',216.00,17.40,1.62,90.26,71.81,88.74
'Second City Real Estate II','Second City Real Estate',211.99,-12.40,0.88,88.00,0.00,28.41
'Secondary Opportunities Fund','Glendower Capital',337.67,30.50,1.24,43.36,81.12,83.14
'Secondary Opportunities Fund D','Glendower Capital',137.00,9.00,1.17,117.00,0.00,77.00
'Secondary Opportunities Fund II','Glendower Capital',98.59,6.89,1.43,112.52,30.31,98.24
'Secondary Opportunities Fund III','Glendower Capital',68.70,25.20,2.47,5.70,240.90,100.00
'Secured Capital Japan Real Estate Partners I','PAG',108.40,34.20,3.07,12.64,294.50,100.00
'Segulah I','Segulah',478.98,8.00,1.45,0.00,145.00,100.00
'Segulah II','Segulah',212.67,20.30,1.43,42.20,101.00,83.00
'Segulah III','Segulah',92.53,68.00,1.63,0.10,163.00,100.00
'Segulah IV','Segulah',152.24,16.05,3.83,165.30,217.25,100.00
'Seidler Equity Partners II','Seidler Equity Partners',165.74,13.33,1.40,136.41,3.62,79.00
'Seidler Equity Partners III','Seidler Equity Partners',47.88,22.05,2.19,0.00,218.62,100.00
'Selvaag Venture Capital','Incitia Ventures',207.00,0.86,1.25,5.55,119.55,124.79
'Senior Debt Partners II','ICG',160.00,11.00,1.30,103.41,26.95,76.77
'Sentica Buyout III','Sentica Partners',300.00,4.14,1.17,116.87,0.40,93.83
'Sentica Buyout IV','Sentica Partners',48.60,7.40,1.40,41.69,98.29,104.00
'Sentica Kasvurahasto II','Sentica Partners',26.00,11.10,1.57,37.05,120.34,102.00
'Sentient Global Natural Resources','Sentient Equity Partners',160.00,9.42,1.56,40.94,115.06,100.09
'Sentient Global Resources Fund II','Sentient Equity Partners',142.60,15.96,1.26,65.58,60.42,123.28
'Sentient Global Resources Fund III','Sentient Equity Partners',43.00,9.34,1.80,0.00,179.64,100.00
'Sentient Global Resources Fund IV','Sentient Equity Partners',50.30,19.11,1.82,0.00,181.94,100.00
'Sentinel Capital Partners IV','Sentinel Capital Partners',651.00,4.56,1.27,1.60,125.70,100.00
'Sentinel Capital Partners V','Sentinel Capital Partners',800.00,-86.00,0.40,0.00,39.79,113.60
'Sentinel Realty Partners II','Sentinel Real Estate Corporation',71.00,5.27,1.21,0.00,121.19,98.73
'Sequel Limited Partnership III','Sequel Venture Partners',400.00,36.75,2.12,114.37,97.60,100.00
'Sequoia Capital V','Sequoia Capital',106.00,-0.36,0.98,0.00,98.37,100.00
'Servisen Private Equity Fund I','Servisen',183.70,-0.20,0.99,29.26,69.68,97.39
'Servisen Private Equity Fund II','Servisen',333.14,14.20,1.77,100.73,76.32,100.00
'Sevin Rosen Fund II','Sevin Rosen Funds',19.00,10.00,1.81,0.00,180.95,100.00
'Sevin Rosen Fund III','Sevin Rosen Funds',175.00,19.69,2.86,0.00,285.52,83.55
'Sevin Rosen Fund IV','Sevin Rosen Funds',300.00,22.60,2.86,1.26,284.49,94.30
'Sevin Rosen Fund V','Sevin Rosen Funds',525.00,14.10,1.94,83.49,110.42,95.18
'Sevin Rosen Fund VI','Sevin Rosen Funds',615.00,-17.50,0.81,80.56,0.00,58.80
'Sevin Rosen Fund VIII','Sevin Rosen Funds',150.91,6.90,1.33,53.00,80.00,94.00
'Shamrock Capital Growth Fund III','Shamrock Capital Advisors',2200.00,15.97,1.74,0.00,174.29,103.31
'Shamrock Capital Growth Fund IV','Shamrock Capital Advisors',1665.00,-20.30,0.56,0.00,56.37,145.80
'Shanghai Guanyou Healthcare Buyout Fund I','Shanghai Guanyou Investment',70.00,14.00,2.25,0.00,225.27,100.00
'Shasta Ventures Fund','Shasta Ventures',80.00,74.40,8.00,0.00,799.50,97.70
'Shasta Ventures Fund III','Shasta Ventures',125.00,218.30,20.51,0.00,2051.13,100.00
'Shawmut Equity Partners','Shawmut Capital Partners',200.00,514.33,19.86,0.00,1986.22,100.00
'Sherbrooke Capital Health & Wellness Fund II','Sherbrooke Capital',304.00,2.52,1.22,0.00,122.43,100.00
'Sheridan Production Partners','Sheridan Production Partners',1000.00,7.96,1.44,5.20,139.23,95.10
'Shore Capital Partners Fund I','Shore Capital Partners',115.05,11.40,1.49,149.00,0.00,100.00
'Shorehill Private Equity','Shorehill Capital',520.22,13.00,1.20,120.00,0.00,26.00
'Shorenstein Investment Partners','Shorenstein Properties',252.00,195.70,6.67,0.00,667.10,100.00
'Shorenstein Realty Investors','Shorenstein Properties',111.00,0.80,1.04,81.12,23.02,96.00
'Shorenstein Realty Investors Eleven','Shorenstein Properties',108.00,26.90,1.81,181.02,0.00,61.00
'Shorenstein Realty Investors Three','Shorenstein Properties',160.00,27.10,3.93,0.00,392.63,100.00
'Shorenstein Realty Investors Two','Shorenstein Properties',165.00,24.80,2.86,0.00,285.83,100.00
'Short Vincent Partners II','CapitalWorks',185.00,48.30,3.12,0.00,311.97,100.00
'Siam Investment Fund II','Finansa Fund Management',1000.00,-4.25,0.67,12.47,54.87,86.00
'Sierra Ventures IV','Sierra Ventures',365.00,25.52,2.19,218.58,0.00,96.00
'Sierra Ventures VIII','Sierra Ventures',200.00,13.27,1.65,79.87,84.88,98.08
'SightLine Healthcare Opportunity Fund II','SightLine Partners',353.00,19.71,1.26,119.56,6.63,43.41
'Sightline Healthcare I','SightLine Partners',750.00,-3.15,0.78,0.00,78.40,85.26
'Sightline Healthcare II','SightLine Partners',287.00,9.62,1.32,0.00,132.20,101.60
'Sightline Healthcare III','SightLine Partners',209.40,10.21,1.98,78.87,119.47,91.98
'Sightline Healthcare IV','SightLine Partners',100.00,12.03,1.61,108.42,52.11,82.55
'Signal Peak Ventures II','Signal Peak Ventures',92.50,16.17,1.16,106.45,9.30,58.44
'Siguler Guff BRIC Opportunities Fund','Siguler Guff',28.30,21.09,2.00,48.01,151.94,100.00
'Siguler Guff BRIC Opportunities Fund II','Siguler Guff',90.00,17.55,1.60,66.25,94.02,92.02
'Siguler Guff BRIC Opportunities Fund III','Siguler Guff',30.00,9.90,1.95,0.00,195.10,95.81
'Siguler Guff CCCERA Opportunities','Siguler Guff',50.00,6.15,1.56,0.00,155.50,100.00
'Siguler Guff DREOF II Co-Investment Fund','Siguler Guff',75.00,8.06,1.61,0.00,160.84,100.00
'Siguler Guff Distressed Opportunities Fund','Siguler Guff',1325.00,8.46,1.14,101.89,12.51,53.87
'Siguler Guff Distressed Opportunities Fund II','Siguler Guff',320.00,18.36,1.62,32.39,129.90,100.01
'Siguler Guff Distressed Opportunities Fund III','Siguler Guff',376.60,8.07,1.29,108.59,20.58,99.97
'Siguler Guff Distressed Opportunities Fund V','Siguler Guff',283.00,7.25,1.61,0.00,161.09,100.00
'Siguler Guff Distressed Real Estate Opportunities Fund','Siguler Guff',167.00,38.80,4.47,0.00,447.45,100.00
'Siguler Guff Distressed Real Estate Opportunities Fund II','Siguler Guff',265.00,9.96,1.59,0.00,158.75,95.00
'Siguler Guff Global Emerging Markets Opportunities Fund IV','Siguler Guff',230.00,-3.12,0.75,0.00,74.99,92.50
'Siguler Guff Secondary Opportunities Fund I','Siguler Guff',550.00,8.29,1.62,0.89,160.96,99.46
'Siguler Guff Small Business Credit Opportunities Fund','Siguler Guff',550.00,13.26,2.11,0.11,210.88,98.96
'Siguler Guff Small Buyout Opportunities Fund','Siguler Guff',308.91,6.97,1.18,109.63,8.12,100.00
'Siguler Guff Small Buyout Opportunities Fund II','Siguler Guff',125.00,-8.20,0.66,24.06,42.37,100.00
'Siguler Guff Trade Finance Opportunities Fund','Siguler Guff',9.51,23.24,2.71,91.03,179.50,100.00
'Siguler Guff Unitranche Opportunities Fund','Siguler Guff',33.00,7.56,1.82,0.00,182.47,97.00
'Silver Lake Partners','Silver Lake',213.00,11.21,1.42,52.00,90.00,102.00
'Silver Lake Partners IV','Silver Lake',581.00,4.16,1.17,44.87,71.78,123.51
'Silver Lake Sumeru','Silver Lake',18.50,-0.60,0.96,0.00,96.22,100.00
'Silver Point Specialty Credit Fund','Silver Point Capital',50.00,22.70,4.58,1.96,456.27,100.00
'Silver State Opportunity Fund','Hamilton Lane',112.20,14.46,1.28,128.08,0.00,97.25
'Silverpeak Legacy Partners II','Silverpeak Real Estate Partners',96.57,7.40,1.57,1.60,155.60,100.00
'Silverpeak Legacy Partners III','Silverpeak Real Estate Partners',132.94,25.50,2.19,9.10,210.30,93.80
'Sinergia con Imprenditori','Synergo',106.24,21.60,1.77,163.00,13.60,62.80
'Singerman Real Estate Opportunity Fund II','Singerman Real Estate',25.00,32.14,3.62,0.00,361.56,100.00
'Siris Partners II','Siris Capital',250.00,6.48,1.09,104.07,4.84,81.12
'Sirius Fund II','Sirius Capital Partners',75.00,7.20,1.57,0.00,156.80,100.00
'Skyline III','Skyline Ventures',111.00,42.15,5.13,0.00,512.72,100.00
'SmartForest Ventures I','SmartForest Ventures',1515.00,0.74,1.05,4.25,100.50,100.00
'Snow Phipps Fund II','Snow Phipps Group',176.00,40.80,3.11,0.00,310.80,100.00
'Snow Phipps Fund III','Snow Phipps Group',253.00,135.59,4.71,0.00,471.04,100.00
'Snow Phipps Group','Snow Phipps Group',505.00,-8.99,0.50,0.00,49.89,100.00
'Social Leverage Capital Fund II','Social Leverage Capital',1212.00,11.53,2.20,57.49,162.04,100.00
'Sofinnova Venture Partners IX','Sofinnova Ventures',400.00,36.29,3.98,251.53,146.72,100.00
'Sofinnova Venture Partners VII','Sofinnova Ventures',400.00,2.04,1.04,96.55,7.80,98.83
'SoftTech VC Plus','Uncork Capital',474.00,23.96,2.05,0.01,204.65,85.03
'Softbank China Venture Capital Fund III','Softbank China Venture Capital',567.00,6.26,1.36,13.40,122.50,100.00
'Softbank China Venture Capital Fund IV','Softbank China Venture Capital',800.00,5.88,1.25,61.28,64.00,99.97
'Solamere Capital','Solamere Capital',38.54,-12.50,0.68,68.00,0.00,62.30
'Solamere Capital Fund II','Solamere Capital',97.00,13.00,1.08,0.00,108.10,100.00
'Solstice Capital I','Solstice Capital',5.10,23.70,1.48,0.95,147.13,90.50
'Sorenson Capital','Sorenson Capital',200.61,9.52,1.66,0.00,165.60,72.00
'South America Growth Fund','WestSphere Group',1050.00,15.90,1.78,133.62,44.11,63.13
'South East Asian Strategic Assets Fund','CapAsia',231.60,7.75,1.25,84.04,41.34,62.78
'South Eastern Europe Fund','Global Finance',55.00,-0.10,0.99,0.00,98.94,100.00
'South Lake Arthur','EnerVest',115.00,9.70,1.74,0.00,174.00,54.00
'South West Ventures Fund (SWVF)','Technology Venture Partners',130.00,24.00,7.85,0.00,784.50,100.00
'Southeast Europe Equity Fund II','Bedminster Capital Management',300.00,31.00,10.27,0.00,1027.20,100.00
'Southeast Interactive Technology Fund I','Southeast Interactive Technology Funds',465.00,22.20,4.01,0.00,400.80,100.00
'Southeast Interactive Technology Fund II','Southeast Interactive Technology Funds',825.00,10.80,1.83,4.40,178.30,51.00
'Southeastern Technology Fund I','Southeastern Technology Fund',765.00,-8.20,0.67,17.40,49.20,59.50
'Southeastern Technology Fund II','Southeastern Technology Fund',569.20,-8.00,0.84,67.70,16.70,100.00
'Southern Capital Fund III','Southern Capital Group',912.00,-0.57,0.97,67.70,29.70,100.00
'Southern Cross Latin America Private Equity Fund','Southern Cross Group',840.00,14.88,1.43,121.50,21.10,100.00
'Southern Cross Latin America Private Equity Fund II','Southern Cross Group',933.00,19.37,1.40,126.90,12.70,67.00
'Southern Cross Latin America Private Equity Fund III','Southern Cross Group',455.00,11.45,1.96,2.73,193.67,93.57
'Southern Cross Latin America Private Equity Fund IV','Southern Cross Group',612.50,9.40,1.44,60.30,83.23,94.20
'Southern Cross Latin America Private Equity Fund V','Southern Cross Group',536.00,13.28,1.20,115.51,4.62,52.55
'Southwest Opportunity Partners','TGF Management Corporation',425.00,17.40,2.06,86.29,119.69,95.50
'Spark Capital Growth Fund','Spark Capital',46.20,15.50,1.59,0.00,159.00,100.00
'Spark Capital I','Spark Capital',40.30,5.71,1.22,0.00,121.68,100.00
'Spark Capital II','Spark Capital',402.00,25.00,3.62,0.00,362.24,120.15
'Spark Capital III','Spark Capital',1500.00,7.76,1.46,0.00,146.22,111.06
'Spark Capital IV','Spark Capital',107.00,46.10,5.49,0.00,549.46,96.58
'Spark Capital V','Spark Capital',37.40,20.00,3.70,307.00,63.00,99.00
'Special Situations Fund','Rialto Capital Management',42.80,24.90,2.00,160.00,40.00,94.00
'Special Situations Realty Partners','Blue Colibri Capital',86.00,35.00,1.30,60.00,70.00,38.00
'Spectra Enterprise Associates','New Enterprise Associates',207.50,5.46,1.17,0.00,117.19,86.24
'Spectra Private Equity I','Spectra Investments',614.50,13.33,1.39,0.00,139.32,83.43
'Spectra Private Equity II','Spectra Investments',752.50,8.70,1.28,21.20,107.24,75.76
'Spectra Private Equity III','Spectra Investments',900.00,7.88,1.11,103.38,7.77,31.11
'Spectrum Equity Investors','Spectrum Equity',15.00,17.80,3.09,0.00,309.33,100.00
'Spectrum Equity Investors II','Spectrum Equity',145.00,-7.10,0.56,7.08,48.72,95.50
'Spectrum Equity Investors III','Spectrum Equity',41.40,10.90,2.23,0.00,222.90,100.00
'Spectrum Equity Investors IV','Spectrum Equity',65.60,3.43,1.21,0.00,120.73,100.00
'Spectrum Equity Investors V','Spectrum Equity',150.00,-14.10,0.22,0.00,22.18,98.75
'Spectrum Equity Investors VI','Spectrum Equity',60.00,22.30,2.02,0.00,202.22,100.00
'Spectrum Equity VII','Spectrum Equity',241.00,22.30,2.45,44.74,200.19,97.00
'Spindletop Healthcare Capital','Spindletop Capital',505.00,8.19,1.67,19.85,147.44,96.00
'Spire Capital Partners II','Spire Capital',909.00,9.95,1.70,45.52,124.68,95.00
'Spire Capital Partners III','Spire Capital',841.40,15.50,1.85,86.21,98.71,89.65
'Split Rock Partners','Split Rock Partners',658.10,10.89,1.35,130.00,5.02,65.00
'Sports Venture Partners I','Granite Hall Partners',379.00,10.90,1.63,22.99,140.27,85.75
'Sports Venture Partners II','Granite Hall Partners',546.00,10.52,1.33,112.77,20.39,99.68
'Sprout Capital VI','Sprout Group',236.00,12.30,1.95,14.90,179.96,100.00
'Sprout Capital VII','Sprout Group',182.04,0.68,1.01,98.75,1.91,65.54
'Sprout Capital VIII','Sprout Group',35.10,1.09,1.06,0.00,106.41,100.00
'Spur Ventures','Spur Capital Partners',359.30,3.34,1.19,9.74,109.45,94.79
'Spur Ventures II','Spur Capital Partners',244.00,11.17,1.58,9.95,148.38,92.17
'Spur Ventures III','Spur Capital Partners',225.00,11.50,1.21,102.05,19.18,93.30
'Spur Ventures IV','Spur Capital Partners',168.00,-0.86,0.93,0.30,93.11,89.06
'Squadron Asia Pacific Fund','Aberdeen Standard Investments',209.00,3.90,1.21,3.78,117.53,100.09
'Squadron Asia Pacific Fund II','Aberdeen Standard Investments',80.00,11.70,1.45,137.15,8.23,77.43
'Square 1 Venture 1','Industry Ventures',23.50,6.70,1.18,73.67,44.42,56.36
'Square Mile Partners II','Square Mile Capital Management',403.59,10.80,1.86,1.50,184.00,95.10
'Square Mile Partners III','Square Mile Capital Management',1020.27,5.30,1.18,98.10,20.00,92.00
'Square Mile Tactical Partners','Square Mile Capital Management',300.00,10.00,1.27,46.00,81.00,100.00
'Stage One Venture Capital Fund II','StageOne Ventures',71.09,8.30,1.23,14.15,108.39,91.18
'Staley Capital I','Staley Capital',60.01,15.20,1.49,34.73,113.86,101.19
'Standard Investment Fund II','Standard Investment',152.00,23.00,1.51,0.00,151.00,82.00
'Standard Life Investments European Real Estate Club II','Aberdeen Standard Investments: Direct Property Division',427.00,7.00,1.22,0.00,122.00,94.00
'Star Bridge Social Responsible Fund','Star Capital',95.54,8.44,1.94,0.00,194.16,100.00
'Star III','Star Capital',2175.51,2.40,1.15,27.61,87.56,88.90
'Starcrest China Real Estate Fund I - Direct Asset Investments','Starcrest Capital Partners',1350.00,12.80,2.22,34.83,187.02,98.24
'Starwood Capital Global Hospitality Fund II','Starwood Capital Group',157.49,12.00,2.00,0.00,200.00,100.00
'Starwood Debt Fund II','Starwood Capital Group',320.60,5.00,1.31,2.00,129.00,100.00
'Starwood Distressed Opportunity Fund IX','Starwood Capital Group',334.92,10.00,1.61,13.00,148.00,84.00
'Starwood Mezzanine Investors','Starwood Capital Group',60.00,14.20,1.52,0.00,151.90,98.80
'Starwood Opportunity Fund I','Starwood Capital Group',125.00,6.00,1.32,0.00,131.50,93.10
'Starwood Opportunity Fund II','Starwood Capital Group',142.00,12.90,1.50,0.00,150.00,100.00
'Starwood Opportunity Fund IV','Starwood Capital Group',210.70,9.20,1.56,1.60,154.80,97.80
'Steadfast Capital III','Steadfast Capital',29.07,42.95,4.24,0.00,423.61,98.37
'SteelRiver Infrastructure Fund North America','SteelRiver Infrastructure Partners',120.00,17.23,1.59,0.00,159.37,93.16
'Stellex Capital Partners','Stellex Capital Management',240.00,-0.10,1.00,14.99,84.62,107.11
'Stellus Credit Fund I','Stellus Capital Management',300.00,13.10,1.56,100.63,55.39,104.43
'StepStone International Investors III','StepStone',120.00,-5.63,0.59,53.55,5.69,72.99
'StepStone Pioneer Capital Europe I','StepStone',247.30,10.10,1.70,42.77,127.23,101.44
'StepStone Pioneer Capital Europe II','StepStone',417.90,9.80,1.33,95.73,37.27,105.66
'StepStone Pioneer Capital Fund I','StepStone',284.00,5.90,1.33,98.49,34.09,98.50
'StepStone Pioneer Capital Fund II','StepStone',62.50,15.91,1.37,0.00,137.14,87.00
'StepStone Pioneer Capital Fund III','StepStone',131.00,16.18,1.82,0.00,182.31,94.50
'StepStone Secondary Opportunities Fund II','StepStone',153.00,6.93,1.26,0.00,126.07,71.90
'StepStone Secondary Opportunities Fund III','StepStone',129.00,15.48,1.71,0.00,171.00,61.00
'Sterling American Property V','Sterling American Property',290.00,3.16,1.18,26.00,92.00,96.43
'Sterling Bay Capital Partners I','Sterling Bay',327.00,7.91,1.58,47.00,111.00,70.40
'Sterling Bay Capital Partners II','Sterling Bay',227.00,16.29,1.39,14.00,125.00,80.00
'Sterling Capital Partners IV','Sterling Partners',27.00,4.90,1.35,130.91,3.95,93.20
'Sterling Group Partners I','The Sterling Group',25.00,18.00,1.45,132.63,12.50,96.00
'Sterling Group Partners III','The Sterling Group',200.00,7.48,1.59,45.54,113.92,99.32
'Sterling Group Partners IV','The Sterling Group',200.00,14.23,1.75,106.52,68.35,93.34
'Sterling Investment Partners III','Sterling Investment Partners',218.41,9.00,1.56,18.10,138.10,94.50
'Sterling Value Add Partners II','Sterling Organization',215.12,11.17,1.16,96.00,20.00,55.00
'Sterling Venture Partners','Sterling Partners',1250.00,-6.21,0.59,5.29,53.33,98.83
'Stirling Square Capital Partners First Fund','Stirling Square Capital Partners',98.70,1.36,1.10,17.64,92.09,97.81
'Stirling Square Capital Partners Third Fund','Stirling Square Capital Partners',50.00,11.41,1.62,0.00,162.13,100.00
'Stockbridge Real Estate Fund','Stockbridge Capital Group',50.00,108.43,13.69,0.00,1369.02,100.00
'Stockbridge Value Fund I','Stockbridge Capital Group',330.00,20.60,2.40,0.00,240.00,90.00
'Stockbridge Value Fund II','Stockbridge Capital Group',525.00,7.40,1.33,16.50,116.00,84.00
'Stockland Residential Estates Equity Fund No. 1','Stockland',1327.00,11.40,1.42,138.00,3.50,89.00
'Stonehenge Opportunity Fund','Stonehenge Partners',630.30,7.93,1.35,0.00,134.97,98.19
'Stonehenge Opportunity Fund II','Stonehenge Partners',91.80,31.10,3.24,0.00,324.00,73.80
'Stonetree Capital Fund IV','Stonetree Capital Management',420.00,47.30,1.43,32.36,110.46,138.24
'Storebrand Emerging Private Equity Markets 2007','Storebrand Asset Management',251.00,8.40,1.41,78.20,63.25,82.00
'Storebrand International Private Equity II','Storebrand Asset Management',200.00,9.90,1.10,103.10,7.10,76.90
'Storebrand International Private Equity III','Storebrand Asset Management',800.00,10.80,1.20,101.00,19.10,85.00
'Storebrand International Private Equity V','Storebrand Asset Management',500.00,13.40,1.47,67.60,79.20,89.36
'Storebrand International Private Equity VI','Storebrand Asset Management',60.00,8.70,1.38,38.60,99.50,100.00
'Storebrand International Private Equity VII','Storebrand Asset Management',650.00,10.60,1.24,99.70,24.30,69.80
'Storebrand International Private Equity VIII','Storebrand Asset Management',2662.29,8.40,1.38,0.00,137.90,94.10
'Storebrand International Private Equity X','Storebrand Asset Management',3596.82,17.50,1.70,35.00,135.30,101.80
'Storebrand International Private Equity XI','Storebrand Asset Management',3037.83,20.60,1.21,109.20,12.10,62.10
'Storebrand International Private Equity XII','Storebrand Asset Management',36.00,31.00,2.27,0.00,227.21,100.00
'Storebrand International Private Equity XIII','Storebrand Asset Management',65.00,18.40,1.90,0.00,189.50,91.00
'Storebrand International Private Equity XIV','Storebrand Asset Management',302.00,4.10,1.16,6.30,109.60,93.30
'Storebrand International Private Equity XV','Storebrand Asset Management',336.00,13.00,1.54,18.74,135.14,91.07
'Storebrand International Private Equity XVI','Storebrand Asset Management',307.00,8.80,1.25,32.35,92.39,77.07
'Storebrand Norwegian Private Equity 2006','Storebrand Asset Management',505.00,15.40,1.29,58.15,71.08,65.00
'Storebrand Norwegian Private Equity 2007','Storebrand Asset Management',660.00,38.20,1.31,96.00,35.20,30.00
'Storm Ventures Fund I','Storm Ventures',47.37,23.50,2.56,0.00,256.00,97.30
'Storm Ventures Fund V','Storm Ventures',176.63,13.40,1.79,2.00,177.00,91.00
'Strategic Credit Fund I','Capital Four Management',324.85,25.30,2.11,78.00,133.00,87.00
'Strategic Partners Fund VI','Strategic Partners Fund Solutions',57.00,11.20,2.00,36.18,163.82,95.00
'Strategic Partners II','Strategic Partners Fund Solutions',250.00,4.90,1.36,81.06,55.22,100.00
'Strategic Partners III','Strategic Partners Fund Solutions',11.00,12.80,1.23,0.00,123.20,84.30
'Strategic Partners III RE','Strategic Partners Fund Solutions',22.00,5.14,1.46,0.00,145.73,100.00
'Strategic Partners V VC','Strategic Partners Fund Solutions',401.86,27.70,1.13,80.41,33.00,87.73
'Strategic Partners VII','Strategic Partners Fund Solutions',240.80,8.30,1.52,86.59,65.17,97.88
'Strategic Partners Value Enhancement Fund','Strategic Capital Partners',145.00,7.76,1.40,0.00,139.84,94.95
'Strategic Real Estate Equity Fund','Principal Real Estate Investors',566.65,1.80,1.07,0.00,106.61,99.94
'Strategic Value Special Situations Fund II','Strategic Value Partners',500.00,9.60,1.46,2.14,143.57,115.77
'Strategic Value Special Situations Fund III','Strategic Value Partners',1876.00,40.97,3.26,0.00,326.44,79.90
'Stratford Land Fund III','Stratford Company',3260.00,15.66,2.21,0.00,220.79,78.98
'Stratford Land Fund IV','Stratford Company',500.00,6.40,1.40,31.31,108.94,97.92
'Stratus Capital Partners','Stratus Group',330.00,15.50,1.89,0.00,188.50,109.90
'Stratus Cleantech','Stratus Group',585.00,9.90,1.43,1.51,141.32,91.74
'Stratus Growth Capital','Stratus Group',56.00,279.68,26.04,0.00,2603.91,41.10
'Sugar Hill Property Fund II','Sugar Hill Capital Partners',2249.00,14.55,2.69,0.00,268.84,83.70
'Sugar Hill Property Fund III','Sugar Hill Capital Partners',309.00,17.50,1.79,0.00,179.00,113.95
'Sugar Hill Property Fund IV','Sugar Hill Capital Partners',968.30,8.90,1.49,16.39,132.74,118.32
'Sullivan Debt Fund','Madison Realty Capital',1144.00,7.70,1.41,36.00,105.04,113.00
'Sumeru Equity Partners Fund','Sumeru Equity Partners',720.00,10.80,1.40,64.77,74.73,102.88
'Summer Street Capital II','Summer Street Capital Partners',1000.00,10.60,1.28,106.92,21.14,80.92
'Summer Street Capital III','Summer Street Capital Partners',77.00,9.40,1.61,4.90,156.10,114.62
'Summit Accelerator Fund','Summit Partners',164.00,39.88,2.62,0.00,261.76,100.00
'Summit CRA Multi-Family Housing Fund I','Continental Realty Advisors',275.00,40.87,2.34,0.00,233.78,99.43
'Summit Partners Credit Fund','Summit Partners',562.00,-2.50,0.82,2.50,79.48,100.00
'Summit Partners Europe Private Equity','Summit Partners',71.00,8.00,1.84,0.00,183.80,100.00
'Summit Partners Growth Equity Fund VIII','Summit Partners',69.00,27.53,3.02,0.00,302.03,100.00
'Summit Partners Private Equity Fund VII','Summit Partners',135.00,33.13,2.13,0.00,213.07,100.02
'Summit Partners Subordinated Debt Fund IV','Summit Partners',300.00,11.53,1.76,0.00,175.70,100.01
'Summit Partners Venture Capital Fund II','Summit Partners',575.00,-10.81,0.57,0.00,56.98,101.09
'Summit Partners Venture Capital Fund III','Summit Partners',850.00,-2.53,0.87,0.09,86.84,100.02
'Summit Subordinated Debt Fund','Summit Partners',450.00,9.09,1.65,15.95,148.57,100.00
'Summit Subordinated Debt Fund II','Summit Partners',400.00,23.97,2.20,64.63,155.78,100.00
'Summit Subordinated Debt Fund III','Summit Partners',200.00,8.28,1.17,91.36,25.27,90.30
'Summit Ventures II','Summit Partners',26.00,18.76,1.60,0.00,159.98,101.91
'Summit Ventures III','Summit Partners',70.70,15.98,1.48,0.00,147.76,96.89
'Summit Ventures IV','Summit Partners',58.40,12.04,1.45,42.24,102.69,86.68
'Summit Ventures V','Summit Partners',140.00,0.87,1.04,104.27,0.00,68.87
'Summit Ventures VI','Summit Partners',3000.00,0.46,1.02,8.61,93.16,115.14
'Sun Capital Partners','Sun Capital Partners',4000.00,2.58,1.07,13.97,93.26,116.84
'Sun Capital Partners II','Sun Capital Partners',645.80,4.68,1.00,99.50,0.69,68.79
